
    1	   75	inf.	   0.02	1	     17929	     17833
    2	   71	inf.	  24.34	1	   3912319	   3906632
    3	   78	inf.	   4.48	1	   1339257	   1338413
    4	   73	inf.	   0.72	1	    226526	    225370
    5	   77	inf.	   6.92	1	   1678333	   1676880
    6	   74	inf.	   1.89	1	    341394	    340017
    7	   78	inf.	   1.55	1	    538698	    533503
    8	   70	inf.	   0.03	1	     23989	     23621
    9	   77	inf.	   0.13	1	     57907	     56757
   10	   65	inf.	   0.28	1	    111205	    108741
   11	   60	inf.	   4.72	1	   1203749	   1192507
   12	   80	inf.	   0.09	1	     58506	     56895
   13	   80	inf.	   0.27	1	    155387	    154055
   14	   73	inf.	   0.97	1	    374491	    370570
   15	   73	inf.	   0.06	1	     36488	     35956
   16	   88	inf.	   0.06	1	     39696	     39509
   17	   73	inf.	   1.80	1	    419036	    418637
   18	   69	inf.	   0.39	1	    207335	    207198
   19	   75	inf.	   0.11	1	     51417	     51016
   20	   57	inf.	   1.13	1	    298006	    295279
   21	   85	inf.	   0.02	1	      5243	      4831
   22	   96	inf.	   0.06	1	     31526	     31378
   23	   70	inf.	   0.00	1	      1158	      1086
   24	   83	inf.	   0.00	1	      1066	       993
   25	   99	inf.	   0.00	1	      7345	      7133
   26	   86	inf.	   0.02	1	      5479	      5249
   27	   95	inf.	   0.09	1	     44570	     44438
   28	   66	inf.	 100.19	0	   9736409	   9707068
   29	   82	inf.	   0.11	1	     63782	     62107
   30	  103	inf.	   0.00	1	       567	       501
   31	   73	inf.	   0.02	1	      3108	      2984
   32	   65	inf.	   0.05	1	     31794	     31510
   33	   95	inf.	   0.02	1	      6532	      6156
   34	   76	inf.	   0.09	1	     47891	     47260
   35	   84	inf.	   0.02	1	      7826	      7718
   36	   68	inf.	   0.03	1	     25431	     25128
   37	   72	inf.	   0.02	1	     13097	     12931
   38	   70	inf.	   2.16	1	    867616	    864944
   39	   86	inf.	   0.03	1	     21784	     21371
   40	   90	inf.	   0.41	1	    109843	    108650
   41	   80	inf.	   0.00	1	      1417	      1285
   42	   87	inf.	   0.00	1	      5791	      5604
   43	   80	inf.	   0.00	1	      1563	      1520
   44	   89	inf.	   0.00	1	      5115	      4875
   45	   73	inf.	   0.00	1	       922	       879
   46	   84	inf.	   0.00	1	      4156	      4001
   47	   90	inf.	   0.00	1	      1089	      1050
   48	   93	inf.	   7.56	1	   3273822	   3058319
   49	   80	inf.	   0.02	1	      3189	      3085
   50	   69	inf.	   0.00	1	      1923	      1873
   51	   76	inf.	 100.08	0	  18554700	  18447583
   52	   83	inf.	   0.03	1	     21041	     20390
   53	   80	inf.	 100.55	0	  12781780	  12506259
   54	   80	inf.	   0.00	1	      1014	       979
   55	   92	inf.	   0.02	1	      1682	      1634
   56	   73	inf.	   0.00	1	      1490	      1431
   57	   94	inf.	   0.59	1	    208299	    203742
   58	   95	inf.	   0.02	1	     17400	     17027
   59	   78	inf.	 100.17	0	  13464027	  13284195
   60	   72	inf.	   0.00	1	      4264	      4200
   61	   76	inf.	   0.00	1	       218	       170
   62	   86	inf.	   0.00	1	       684	       591
   63	   87	inf.	   0.00	1	       804	       681
   64	   90	inf.	   0.00	1	       289	       218
   65	   70	inf.	   0.02	1	     18850	     18057
   66	   71	inf.	   0.00	1	      2104	      2010
   67	   76	inf.	   0.02	1	      2868	      2598
   68	   94	inf.	   0.00	1	       659	       634
   69	   92	inf.	   0.00	1	       835	       803
   70	   97	inf.	   0.00	1	       251	       174
   71	  103	inf.	   0.00	1	       821	       784
   72	   91	inf.	   0.02	1	      1477	      1361
   73	   65	inf.	   0.00	1	      7894	      7777
   74	   91	inf.	   0.00	1	       925	       841
   75	   79	inf.	   0.02	1	      1338	      1295
   76	   91	inf.	   0.00	1	      1752	      1737
   77	   91	inf.	   0.00	1	       613	       589
   78	   73	inf.	   0.00	1	       719	       638
   79	   81	inf.	   0.00	1	      1017	       999
   80	   76	inf.	   0.00	1	      2724	      2447
   81	  118	inf.	   0.00	1	        30	        28
   82	   72	inf.	   0.00	1	       177	       166
   83	   97	inf.	   0.00	1	       154	       134
   84	  111	inf.	   0.00	1	       565	       549
   85	  122	inf.	   0.00	1	       232	       220
   86	  102	inf.	   0.00	1	        82	        71
   87	  109	inf.	   0.00	1	        62	        59
   88	  102	inf.	   0.00	1	       160	       149
   89	   96	inf.	   0.00	1	       127	       121
   90	  109	inf.	   0.00	1	        73	        67
   91	  103	inf.	   0.00	1	        63	        53
   92	   97	inf.	   0.00	1	        90	        70
   93	  106	inf.	   0.00	1	       200	       182
   94	  104	inf.	   0.00	1	       129	       113
   95	  122	inf.	   0.00	1	        66	        56
   96	  111	inf.	   0.00	1	        90	        82
   97	   86	inf.	   0.00	1	        78	        62
   98	   91	inf.	   0.00	1	       186	       168
   99	  111	inf.	   0.00	1	        51	        40
  100	  123	inf.	   0.00	1	       260	       224
  101	  114	inf.	   0.00	1	        69	        63
  102	  105	inf.	   0.00	1	        50	        41
  103	  110	inf.	   0.00	1	        29	        23
  104	  128	inf.	   0.00	1	        41	        38
  105	   94	inf.	   0.00	1	        56	        48
  106	  116	inf.	   0.00	1	        82	        62
  107	  115	inf.	   0.00	1	        32	        29
  108	  111	inf.	   0.00	1	        52	        50
  109	   85	inf.	   0.00	1	       146	       133
  110	   98	inf.	   0.00	1	        43	        36
  111	  126	inf.	   0.00	1	        26	        20
  112	  105	inf.	   0.00	1	       241	       227
  113	  122	inf.	   0.00	1	        50	        43
  114	  103	inf.	   0.00	1	        79	        78
  115	  105	inf.	   0.00	1	        43	        34
  116	  123	inf.	   0.00	1	        57	        43
  117	  104	inf.	   0.00	1	       158	       146
  118	   92	inf.	   0.00	1	       104	       100
  119	  133	inf.	   0.00	1	        34	        29
  120	  125	inf.	   0.00	1	       139	       138
  121	  134	inf.	   0.00	1	        35	        32
  122	  119	inf.	   0.00	1	        33	        27
  123	  113	inf.	   0.00	1	        35	        33
  124	  112	inf.	   0.00	1	        94	        91
  125	  141	inf.	   0.00	1	       101	        86
  126	  107	inf.	   0.00	1	        24	        23
  127	  118	inf.	   0.00	1	        27	        23
  128	  135	inf.	   0.00	1	        44	        40
  129	  108	inf.	   0.00	1	        78	        69
  130	  121	inf.	   0.00	1	       527	       502
  131	  124	inf.	   0.00	1	        36	        34
  132	  107	inf.	   0.00	1	        25	        20
  133	  126	inf.	   0.00	1	        28	        26
  134	  109	inf.	   0.00	1	        49	        45
  135	  126	inf.	   0.00	1	       346	       302
  136	  119	inf.	   0.00	1	        22	        19
  137	  118	inf.	   0.00	1	        40	        38
  138	  144	inf.	   0.00	1	        36	        33
  139	   92	inf.	   0.00	1	        91	        86
  140	  131	inf.	   0.00	1	        33	        27
  141	  116	inf.	   0.00	1	       116	       110
  142	  130	inf.	   0.00	1	        66	        65
  143	  129	inf.	   0.00	1	        51	        48
  144	  112	inf.	   0.00	1	       677	       653
  145	  123	inf.	   0.02	1	      3207	      3193
  146	  125	inf.	   0.00	1	        49	        47
  147	  114	inf.	   0.00	1	        32	        27
  148	  139	inf.	   0.00	1	       249	       245
  149	  116	inf.	   0.00	1	        92	        85
  150	  140	inf.	   0.00	1	        54	        46
  151	  119	inf.	   0.00	1	       255	       241
  152	  121	inf.	   0.00	1	        28	        22
  153	  122	inf.	   0.00	1	       137	       135
  154	  112	inf.	   0.00	1	        55	        53
  155	  120	inf.	   0.00	1	        63	        53
  156	  121	inf.	   0.00	1	        25	        22
  157	  141	inf.	   0.00	1	       176	       149
  158	  110	inf.	   0.00	1	        39	        35
  159	  123	inf.	   0.00	1	        43	        35
  160	  115	inf.	   0.00	1	       189	       188
  161	  154	inf.	   0.00	1	        28	        26
  162	  162	inf.	   0.00	1	        34	        33
  163	  111	inf.	   0.00	1	        38	        36
  164	  154	inf.	   0.00	1	        34	        31
  165	  133	inf.	   0.00	1	        29	        28
  166	  135	inf.	   0.00	1	        31	        28
  167	  125	inf.	   0.00	1	        39	        34
  168	  147	inf.	   0.00	1	        31	        27
  169	  150	inf.	   0.00	1	        31	        26
  170	  134	inf.	   0.00	1	        28	        27
  171	  124	inf.	   0.00	1	        47	        41
  172	  122	inf.	   0.00	1	        60	        53
  173	  143	inf.	   0.00	1	        28	        26
  174	  169	inf.	   0.00	1	        32	        31
  175	  142	inf.	   0.00	1	        29	        27
  176	  135	inf.	   0.00	1	        28	        26
  177	  125	inf.	   0.00	1	        28	        25
  178	  138	inf.	   0.00	1	        28	        26
  179	  142	inf.	   0.00	1	        28	        26
  180	  167	inf.	   0.00	1	        29	        26
  181	  123	inf.	   0.00	1	        32	        27
  182	  146	inf.	   0.00	1	        27	        26
  183	  119	inf.	   0.00	1	        27	        25
  184	  145	inf.	   0.00	1	        35	        31
  185	  120	inf.	   0.00	1	        27	        26
  186	  160	inf.	   0.00	1	        28	        26
  187	  149	inf.	   0.00	1	        27	        25
  188	  114	inf.	   0.00	1	        72	        69
  189	  122	inf.	   0.00	1	        27	        26
  190	  153	inf.	   0.00	1	        28	        27
  191	  153	inf.	   0.00	1	        28	        26
