
    1	   58	inf.	   0.09	1	     64207	     62135
    2	   76	inf.	   0.03	1	     21011	     20713
    3	   69	inf.	   0.08	1	     43105	     42752
    4	   66	inf.	   0.33	1	     92910	     92748
    5	   78	inf.	   0.19	1	     94014	     93590
    6	   65	inf.	   0.13	1	     65082	     64946
    7	   72	inf.	   0.03	1	     23542	     23259
    8	   65	inf.	   0.03	1	      9794	      9756
    9	   63	inf.	   0.05	1	     42616	     42452
   10	   76	inf.	   0.11	1	     68969	     68723
   11	   64	inf.	   0.14	1	     49351	     49183
   12	   66	inf.	   1.45	1	    325505	    325243
   13	   70	inf.	   4.83	1	    794078	    759434
   14	   77	inf.	   0.03	1	     27537	     26992
   15	   77	inf.	   0.00	1	      3173	      3048
   16	   68	inf.	   0.83	1	    231661	    230354
   17	   81	inf.	   0.28	1	    129476	    129083
   18	   64	inf.	   0.06	1	     39661	     39498
   19	   75	inf.	   0.23	1	    121852	    121829
   20	   77	inf.	   0.11	1	     74110	     72863
   21	   83	inf.	   1.20	1	    464646	    450678
   22	   69	inf.	  10.47	1	   1577218	   1576778
   23	   83	inf.	   7.88	1	   2027780	   2022310
   24	   67	inf.	   7.25	1	    900094	    896892
   25	   73	inf.	  17.61	1	   2144288	   2137546
   26	   67	inf.	 100.61	0	   5768588	   5745227
   27	   76	inf.	 100.36	0	   8527259	   8501725
   28	   70	inf.	   7.88	1	   1214980	   1208481
   29	   94	inf.	   0.00	1	      1071	      1023
   30	   77	inf.	  18.16	1	   3618957	   3602750
   31	   64	inf.	  26.86	1	   3255098	   3253149
   32	   62	inf.	  27.69	1	   1982728	   1982432
   33	   68	inf.	  27.72	1	   3266083	   3265659
   34	   66	inf.	   4.63	1	   1381477	   1379876
   35	   73	inf.	   1.19	1	    353587	    351291
   36	   65	inf.	  88.13	1	   6123086	   6122020
   37	   76	inf.	   9.78	1	   2043158	   2041271
   38	   75	inf.	 100.84	0	   8592252	   8398357
   39	   75	inf.	   1.44	1	    362133	    361503
   40	   69	inf.	 100.11	0	   7967115	   7946372
   41	   63	inf.	 100.56	0	   6538134	   6512355
   42	   64	inf.	   8.66	1	   1109233	   1106466
   43	   66	inf.	 101.24	0	   8696157	   8695059
   44	   81	inf.	  34.27	1	   3703335	   3661223
   45	   58	inf.	  12.08	1	   1847903	   1826900
   46	   60	inf.	 100.38	0	   4345389	   4333390
   47	   74	inf.	 100.95	0	   7366130	   7361297
   48	   73	inf.	  87.88	1	   8641524	   8601373
   49	   64	inf.	 100.67	0	   3564654	   3564134
   50	   55	inf.	 100.70	0	   8754857	   8753143
   51	   59	inf.	 100.92	0	   9492413	   9435587
   52	   66	inf.	 100.22	0	   7131956	   7010126
   53	   72	inf.	 102.52	0	   5202783	   5165031
   54	   62	inf.	 100.48	0	   8070468	   8063946
   55	   78	inf.	 100.95	0	   9554665	   9255507
   56	   62	inf.	 100.16	0	   7379576	   7363665
   57	   93	inf.	  11.91	1	   2169498	   2160042
   58	   66	inf.	 100.83	0	  11192169	  11164504
   59	   67	inf.	 100.49	0	  10362171	  10356874
   60	   56	inf.	 100.75	0	   7574178	   7573927
   61	   60	inf.	 100.72	0	   8001137	   7999654
   62	   66	inf.	 101.86	0	   5218830	   5209226
   63	   64	inf.	 100.52	0	   7791051	   7746641
   64	   65	inf.	 100.13	0	  13211033	  13192404
   65	   49	inf.	 100.83	0	   9371527	   9370404
   66	   58	inf.	 100.38	0	  11630805	  11467777
   67	   54	inf.	 101.02	0	  10709178	  10343001
   68	   67	inf.	 100.95	0	   5652983	   5652205
   69	   66	inf.	 100.69	0	  10373887	  10370699
   70	   68	inf.	 101.77	0	   5519141	   5491115
   71	   80	inf.	 100.88	0	   8728455	   8668933
   72	   73	inf.	 101.00	0	   7809545	   7666071
   73	   48	inf.	 100.67	0	   9398881	   9398547
   74	   68	inf.	 100.23	0	  11598066	  11335873
   75	   65	inf.	 100.05	0	   7287761	   7286414
   76	   69	inf.	 100.59	0	   5033103	   5015136
   77	   65	inf.	 102.02	0	   6302820	   6287896
   78	   55	inf.	 100.17	0	   6777184	   6756259
   79	   63	inf.	 100.48	0	  11679618	  11673702
   80	   62	inf.	 100.33	0	   9615740	   9601632
   81	  102	inf.	   0.00	1	       123	       107
   82	   64	inf.	   0.00	1	        78	        66
   83	  110	inf.	   0.00	1	        49	        41
   84	  133	inf.	   0.00	1	        40	        38
   85	  130	inf.	   0.00	1	       181	       178
   86	  112	inf.	   0.00	1	        64	        52
   87	  102	inf.	   0.00	1	       266	       248
   88	  123	inf.	   0.00	1	        65	        63
   89	   94	inf.	   0.00	1	       104	        99
   90	   92	inf.	   0.03	1	     27526	     26673
   91	   98	inf.	   0.00	1	        85	        73
   92	   98	inf.	   0.00	1	       107	        95
   93	   91	inf.	   0.00	1	       794	       745
   94	   92	inf.	   0.00	1	       365	       343
   95	   98	inf.	   0.00	1	      1038	       974
   96	   82	inf.	   0.00	1	      1440	      1424
   97	   83	inf.	   0.00	1	      1121	      1056
   98	  107	inf.	   0.00	1	        52	        48
   99	   83	inf.	   0.00	1	       416	       385
  100	  112	inf.	   0.00	1	       166	       150
  101	   75	inf.	   0.02	1	     13360	     13283
  102	   78	inf.	   0.00	1	       422	       400
  103	  113	inf.	   0.00	1	        68	        59
  104	  102	inf.	   0.00	1	       218	       204
  105	   91	inf.	   0.00	1	       191	       176
  106	   97	inf.	   0.00	1	       146	        73
  107	   91	inf.	   0.00	1	      2401	      2345
  108	   85	inf.	   0.00	1	       679	       665
  109	   74	inf.	   0.00	1	      2229	      2180
  110	   76	inf.	   0.00	1	        77	        24
  111	  104	inf.	   0.00	1	      1404	      1373
  112	   92	inf.	   0.00	1	       783	       767
  113	  114	inf.	   0.00	1	       137	       129
  114	   68	inf.	   0.00	1	      2015	      1911
  115	   95	inf.	   0.00	1	       119	       108
  116	  112	inf.	   0.02	1	      1745	      1714
  117	   93	inf.	   0.00	1	       407	       379
  118	   72	inf.	   0.00	1	      1757	      1654
  119	  114	inf.	   0.00	1	       301	       275
  120	  113	inf.	   0.00	1	      1716	      1693
  121	   92	inf.	   0.00	1	       182	        56
  122	   74	inf.	   0.00	1	     11468	     11429
  123	   70	inf.	   0.55	1	    210284	    209270
  124	   81	inf.	   0.02	1	      4873	      4805
  125	   85	inf.	   0.00	1	       305	       146
  126	   76	inf.	   0.00	1	      5032	      4948
  127	   81	inf.	   0.14	1	     81453	     81332
  128	   95	inf.	   0.00	1	        51	        21
  129	   87	inf.	   0.03	1	     27436	     27083
  130	   78	inf.	   4.58	1	   1575206	   1574962
  131	   97	inf.	   0.00	1	      7192	      6966
  132	   86	inf.	   0.02	1	      1635	      1610
  133	   98	inf.	   0.00	1	      3400	      3270
  134	   84	inf.	   0.00	1	      1140	      1083
  135	   78	inf.	   0.02	1	      6753	      6565
  136	  105	inf.	   0.00	1	       111	        99
  137	   78	inf.	   0.00	1	       276	       151
  138	   92	inf.	   0.00	1	       199	        65
  139	   74	inf.	   0.00	1	       131	        52
  140	  110	inf.	   0.00	1	      1131	      1098
  141	   90	inf.	   2.86	1	   1212136	   1202209
  142	   90	inf.	   0.05	1	     23005	     22834
  143	   90	inf.	   0.00	1	       206	        27
  144	   86	inf.	   0.02	1	      8424	      8127
  145	   81	inf.	   2.53	1	    906300	    893758
  146	   78	inf.	   0.00	1	      5179	      5063
  147	   88	inf.	   0.16	1	     83804	     83663
  148	   96	inf.	   0.00	1	       146	        25
